TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,Portion
other,4,5,medium,0.23394822063917897
school,4,5,medium,0.72927911925624
school,4,5,long,0.24706878294369697
school,4,5,xlong,0.0236520978000635
social,4,5,medium,0.18820598946831502
social,4,5,short,0.215584672826327
social,4,5,long,0.428447299036271
social,4,5,xlong,0.167762038669086
work,4,5,xlong,0.33626874785261995
work,4,5,long,0.30790383278878497
work,4,5,medium,0.35582741935859497
home,4,6,xlong,0.254979014560025
home,4,6,short,0.00997795973765915
home,4,6,long,0.60211022325983
home,4,6,medium,0.13293280244248598
medical,4,6,xlong,0.0462393470861252
medical,4,6,medium,0.953760652913875
other,4,6,xlong,0.474360117056548
other,4,6,long,0.503417564475824
other,4,6,short,0.0222223184676285
school,4,6,xlong,0.272645464750362
school,4,6,long,0.0163818670148916
school,4,6,medium,0.710972668234746
social,4,6,medium,0.04525924537735599
social,4,6,long,0.215846733476565
social,4,6,short,0.36848751230915705
social,4,6,xlong,0.37040650883692205
work,4,6,medium,0.262723337633172
work,4,6,xlong,0.41022129518385797
work,4,6,long,0.278289949371674
work,4,6,short,0.0487654178112961
home,5,1,xlong,1.0
medical,5,1,xlong,1.0
other,5,1,medium,0.188124891924819
other,5,1,short,0.8118751080751809
school,5,1,long,1.0
social,5,1,xlong,0.302048710259236
social,5,1,short,0.58460111007511
social,5,1,long,0.113350179665654
work,5,1,xlong,0.8774260509873479
work,5,1,long,0.12257394901265198
home,5,2,xlong,0.0263913556949065
home,5,2,long,0.452118600306105
home,5,2,medium,0.290229817180032
home,5,2,short,0.231260226818957
medical,5,2,long,0.9540052036321479
medical,5,2,xlong,0.0459947963678517
other,5,2,medium,0.0742103798941512
other,5,2,xlong,0.0846330350962316
other,5,2,short,0.502396365816991
other,5,2,long,0.338760219192627
school,5,2,xlong,0.6357631197387701
school,5,2,medium,0.103702798595415
school,5,2,short,0.260534081665816
social,5,2,long,0.25644188047355
social,5,2,short,0.25198909687762
social,5,2,medium,0.39492493334572704
social,5,2,xlong,0.0966440893031028
work,5,2,long,0.308254846338471
work,5,2,medium,0.320942159228611
work,5,2,xlong,0.370802994432918
home,5,3,long,0.490153771425872
home,5,3,xlong,0.13570053239353
home,5,3,medium,0.0782177781301349
home,5,3,short,0.29592791805046303
medical,5,3,xlong,1.0
other,5,3,xlong,0.395335085891302
other,5,3,long,0.604664914108698
school,5,3,xlong,0.232615626058666
school,5,3,medium,0.38346891030841795
school,5,3,long,0.38391546363291496
social,5,3,xlong,0.103165963767756
social,5,3,medium,0.341768903106151
social,5,3,short,0.051037493535547006
social,5,3,long,0.5040276395905461
work,5,3,xlong,0.668211463694515
work,5,3,long,0.276470119069503
work,5,3,medium,0.0553184172359821
home,5,4,medium,0.287876852927641
home,5,4,xlong,0.44542184314402505
home,5,4,long,0.26555728863086
home,5,4,short,0.00114401529747471
medical,5,4,xlong,0.327414810430285
medical,5,4,medium,0.6725851895697149
other,5,4,medium,0.44935468673224
other,5,4,long,0.15689532892596697
other,5,4,xlong,0.262189952161092
other,5,4,short,0.131560032180702
school,5,4,medium,0.0246900962997282
school,5,4,xlong,0.421583631945894
school,5,4,short,0.31109954885696506
school,5,4,long,0.242626722897412
social,5,4,long,0.286870471180176
social,5,4,medium,0.250162774978103
social,5,4,xlong,0.29924374658536895
social,5,4,short,0.163723007256353
work,5,4,xlong,0.485079578297455
work,5,4,short,0.2218619915692
work,5,4,medium,0.171214586003565
work,5,4,long,0.12184384412977999
home,5,5,long,0.181091028926234
home,5,5,short,0.598610077849176
home,5,5,medium,0.16636692848365803
home,5,5,xlong,0.0539319647409323
other,5,5,short,0.856969716224609
other,5,5,medium,0.00754515431032085
other,5,5,xlong,0.0618109340048716
other,5,5,long,0.0736741954601985
school,5,5,short,0.5107714399512
school,5,5,medium,0.145940366443871
school,5,5,long,0.33960197052115904
school,5,5,xlong,0.00368622308377011
social,5,5,short,0.6536519323632409
social,5,5,medium,0.21869623928664603
social,5,5,long,0.10809916499381
social,5,5,xlong,0.0195526633563036
work,5,5,long,0.5408324334197531
work,5,5,short,0.19677050229453003
work,5,5,xlong,0.19253755209596202
work,5,5,medium,0.0698595121897554
home,5,6,xlong,0.958020992895173
home,5,6,long,0.04197900710482701
social,5,6,long,0.991471919519016
social,5,6,xlong,0.00852808048098365
work,5,6,xlong,1.0
home,6,1,long,0.051023468586220005
home,6,1,xlong,0.404387082759057
home,6,1,medium,0.236600220669788
home,6,1,short,0.307989227984935
other,6,1,medium,0.9451023132117421
other,6,1,xlong,0.0548976867882581
social,6,1,medium,0.217438925631824
social,6,1,xlong,0.409558890044074
social,6,1,long,0.135008401475396
social,6,1,short,0.237993782848706
work,6,1,xlong,1.0
home,6,2,long,0.529943367822814
home,6,2,xlong,0.43942453480515203
home,6,2,medium,0.0245910840586991
home,6,2,short,0.00604101331333582
medical,6,2,medium,0.0583005705901732
medical,6,2,xlong,0.88282952322268
medical,6,2,long,0.0450045627770329
medical,6,2,short,0.0138653434101137
other,6,2,long,0.0687710534920071
other,6,2,xlong,0.732360256226789
other,6,2,medium,0.0852829398091402
other,6,2,short,0.11358575047206401
school,6,2,medium,0.0536357668804362
school,6,2,xlong,0.8387831972023871
school,6,2,long,0.0662203192744933
school,6,2,short,0.0413607166426835
social,6,2,short,0.00187122277710285
social,6,2,long,0.64322552809098
social,6,2,xlong,0.30850441487424796
social,6,2,medium,0.0463988342576694
work,6,2,xlong,0.42624450772642797
work,6,2,long,0.5143080544980599
work,6,2,medium,0.0594474377755126
home,6,3,long,0.20919479031959304
home,6,3,xlong,0.7529341807673431
home,6,3,medium,0.0378710289130638
medical,6,3,xlong,1.0
other,6,3,long,0.9000783307446172
other,6,3,xlong,0.09992166925538301
school,6,3,long,0.16173179678961902
school,6,3,short,0.387920300217875
school,6,3,medium,0.387920300217875
school,6,3,xlong,0.062427602774631
social,6,3,xlong,0.585622629926375
social,6,3,long,0.23437256459097003
social,6,3,short,0.0962500802498838
social,6,3,medium,0.0837547252327709
work,6,3,long,0.16991770874305098
work,6,3,xlong,0.649844071561272
work,6,3,medium,0.18023821969567702
home,6,4,xlong,0.311898671220856
home,6,4,medium,0.13970961475301097
home,6,4,short,0.340738101794802
home,6,4,long,0.20765361223133103
medical,6,4,xlong,0.5110609815775949
medical,6,4,long,0.48893901842240506
other,6,4,xlong,0.0408063880066937
other,6,4,long,0.829433358526328
other,6,4,medium,0.129760253466978
school,6,4,long,0.5752025417096421
school,6,4,medium,0.285219256072901
school,6,4,xlong,0.139578202217458
social,6,4,short,0.0145463760388043
social,6,4,long,0.38855118247500203
social,6,4,xlong,0.529044680946633
social,6,4,medium,0.0678577605395612
work,6,4,xlong,0.6475473221708621
work,6,4,medium,0.130923946374895
work,6,4,long,0.22152873145424304
home,6,5,long,0.6831191984263628
home,6,5,xlong,0.31688080157363796
medical,6,5,xlong,1.0
other,6,5,xlong,1.0
school,6,5,xlong,1.0
social,6,5,xlong,0.32824902440320897
social,6,5,medium,0.664952740480212
social,6,5,long,0.006798235116578779
work,6,5,xlong,1.0
home,6,6,medium,0.161580142260362
home,6,6,long,0.31645821067864
home,6,6,short,0.35991772836773106
home,6,6,xlong,0.162043918693268
medical,6,6,medium,0.141996128169904
medical,6,6,long,0.197371177183283
medical,6,6,short,0.36393268579569704
medical,6,6,xlong,0.29670000885111497
other,6,6,medium,0.0911713195412691
other,6,6,short,0.7132078176472071
other,6,6,xlong,0.069118320194269
other,6,6,long,0.126502542617254
school,6,6,medium,0.143300946076978
school,6,6,short,0.4877379724171261
school,6,6,xlong,0.0331323853486997
school,6,6,long,0.335828696157196
social,6,6,medium,0.26120987903458304
social,6,6,long,0.299543772612458
social,6,6,short,0.316302782480445
social,6,6,xlong,0.12294356587251401
work,6,6,medium,0.218146622855073
work,6,6,long,0.295028515838382
work,6,6,short,0.293966245690515
work,6,6,xlong,0.19285861561603
