HomeMicrotypeID,TimePeriodID,PopulationGroupTypeID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
2,7,HighIncVehSenior,work,2,2,0.66248745038427
2,14,HighIncVehSenior,work,5,2,1.0
2,10,HighIncVehSenior,home,2,2,0.744998802369483
2,14,HighIncVehSenior,home,2,2,0.209255544967143
2,18,LowIncVeh,other,2,3,1.0
2,10,LowIncVeh,work,2,2,0.331890207132804
2,8,HighIncVeh,work,2,4,0.0115643723302277
2,18,LowIncVeh,work,2,3,0.333450081678534
2,17,LowIncVehSenior,leisure,2,2,0.585578801051303
2,18,LowIncNoVehSenior,school,2,2,1.0
2,14,HighIncVeh,work,2,2,0.571250056629049
2,19,LowIncNoVehSenior,home,2,2,1.0
2,10,LowIncNoVehSenior,leisure,2,2,1.0
2,13,LowIncNoVehSenior,home,2,2,0.475692497946075
2,8,LowIncNoVehSenior,home,2,2,1.0
2,12,HighIncVeh,home,3,2,0.380292830262952
2,15,HighIncVeh,leisure,3,3,0.118441695192886
2,12,HighIncVeh,other,3,3,0.622188734065546
2,18,LowIncVeh,leisure,2,2,0.165279065444835
2,19,LowIncVeh,home,1,2,0.141392780612364
2,17,LowIncVeh,leisure,2,1,0.118291226466174
2,7,HighIncVeh,work,2,4,0.0252900930098357
2,21,LowIncVeh,home,3,2,0.375184374163072
2,9,LowIncVeh,other,2,2,0.82992251655699
2,7,HighIncVehSenior,leisure,2,4,0.222504739206599
2,8,HighIncVehSenior,home,4,2,0.114300596914119
2,11,HighIncVeh,leisure,2,5,0.126810574470503
2,12,HighIncVeh,leisure,2,3,0.0715337308489082
2,4,LowIncVeh,work,2,5,0.142416215990258
2,19,LowIncNoVeh,leisure,3,3,1.0
2,16,LowIncNoVeh,leisure,2,3,1.0
2,11,LowIncNoVeh,home,3,2,0.129035620166379
2,16,LowIncVeh,leisure,3,5,0.0180662319533717
2,15,LowIncNoVeh,leisure,2,3,0.623467924375857
2,16,LowIncNoVeh,home,3,2,1.0
2,10,LowIncNoVeh,leisure,2,3,0.243292312612401
2,20,LowIncNoVeh,leisure,3,3,1.0
